SUNY-Brockport                            sani-brokporti
Levallois                                 levalua
Lincoln University Oaklanders             linkoln iuniversiti oklendersi
Penn State Altoona Lions                  pen sTeiT altuna laionsi
Holy Family Tigers                        holi femili Taigersi
Essex Rebels                              eseqs rebelsi
Falkirk Fury                              folkirk fiuri
Michigan Tech Huskies                     miCigan teq haskizi
Penn State Fayette                        pen sTeiT faieti
North Central Cardinals                   norT sentral kardinalsi
Penn State Scranton                       pen sTeiT skrantoni
Spartanburg Methodist                     spartanburg meTodisti
Neumann                                   noimani
Texas Texarkana Eagles                    teqsas teqsarkana iglsi
Pallacanestro Reggiana                    rejo-emilia
Bowdoin Polar Bears                       bouduin polar birsi
Rams Simba Bogor                          rems simba bogori
Dewa United Banten                        deva iunaitedi
Borneo Hornbills                          bumi borneo
Rochester Kingz                           roCester qingzi
Kenny's Young Stars                       keni's iang sTarsi
Chuck's Global Stars                      Cak's global sTarsi
Shaq's OGs                                Sak's og
Candace's Rising Stars                    qendis's raising sTarsi
Tri City Tide                             Tri siTi Taidi
NTNUI                                     ntnui
TNT Towers                                tnt Tauersi
Logansport                                logansporti
Kosice Wolves                             koSice vulvzi
Golden State Valkyries                    golden sTeiT valkirisi
LA Riot                                   la rioti
Miami 305                                 maiami 305
Detroit Amps                              detroit empsi
Houston Rig Hands                         hiuston rig hendsi
Gambusinos                                gambasinosi
Team Clark                                Tim klarki
Team Collier                              Tim kolie
Iraq                                      erayi
Guam                                      guami
Ruvo Di Puglia                            ruvo di pulia
Basket Mestre                             basket mestre
Vejen                                     vaieni
Racing de Chivilcoy                       rasing de Civilkoi
Samobor                                   samobori
Esenler Erokspor                          esenler erokspori
BeЕџiktaЕџ                                beSiqtaSi
FenerbahГ§e                               fenerbaxCe
Basket Ostrava                            basket ostrava
LWD Basket                                lvd basketi
Rotterdam City Basketball                 roterdam siTi basketboli
Palmer Basket                             palmer basketi
