Kanon Yamaguchi                           k. iamaguti
Eri Shimizu                               e. simidzu
Honori Koyama                             h. koiama
Jiaqi Wang                                cziaci vani
Hikaru Shiraishi                          h. siraisi
Thijmen Loof                              t. lofi
Thomas Braithwaite                        t. breitueiti
James Watt                                j. vati
Alicia Herrero Linana                     a. erero liniana
Hina Inoue                                h. inoue
Juan Jose Bianchi                         x. x. bianki
Samir Hamza Reguig                        s. h. reguigi
Matteo Covato                             m. kovato
Isaac Nortey                              i. norti
Chun-Ming Yam                             iam Cun-mini
Dev Javia                                 d. javia
Julien De Cuyper                          J. de kiuiperi
Nicholas Van Aken                         n. van akeni
Francisco Castro                          f. kastro
Angel Veliz                               a. velisi
Lucas Yunez                               l. iunesi
Jazmin Ortenzi                            j. ortensi
Natalia Trigosso                          n. trigoso
Noelia Zeballos                           n. sebaliosi
Cruz Hewitt                               k. hiuiti
Alan Jesudason                            a. jesudasoni
James Newton                              j. niutoni
Vicente Monge                             v. monJi
Karina Miller                             k. mileri
Daria Kudashova                           d. kudaSova
Maria Sanchez Uribe                       m. s. uribe
William Mroz                              u. mroci
Tyler Bowers                              t. bauersi
Alvin Nicholas Tudorica                   e. n. tudorika
Matisse Bobichon                          m. bobiSoni
Erwann Bouchet                            e. buSe
Diego Forlan                              d. forlani
Jimar Gerald                              j. jeraldi
Alberto Garcia Garcia                     a. g. garsia
Iker Sevilla                              i. sevilia
Pavel Petrov                              p. petrovi
Ayush Sharma                              a. Sarma
Joao Pedro Gomes Leme                     J. p. g. leme
Felipe Moretti                            f. moreti
Lucca Acioly                              l. aCioli
Shogo Sanada                              S. sanada
Santiago Ledesma                          s. ledesma
Frances Pate                              f. peiti
Alberto Garcia                            a. garsia
